episode_id,category,person,role,credited
S20-E3,Music Department,Chris Ledesma,music editor,true
S20-E4,Music Department,Chris Ledesma,music editor,true
S20-E5,Music Department,Chris Ledesma,music editor,true
S20-E6,Music Department,Chris Ledesma,music editor,true
S20-E7,Music Department,Chris Ledesma,music editor,true
S20-E8,Music Department,Chris Ledesma,music editor,true
S20-E9,Music Department,Chris Ledesma,music editor,true
S20-E10,Music Department,Chris Ledesma,music editor,true
S20-E11,Music Department,Chris Ledesma,music editor,true
S20-E12,Music Department,Chris Ledesma,music editor,true
S20-E13,Music Department,Chris Ledesma,music editor,true
S20-E14,Music Department,Chris Ledesma,music editor,true
S20-E15,Music Department,Chris Ledesma,music editor,true
S20-E16,Music Department,Chris Ledesma,music editor,true
S20-E17,Music Department,Chris Ledesma,music editor,true
S20-E18,Music Department,Chris Ledesma,music editor,true
S20-E19,Music Department,Chris Ledesma,music editor,true
S20-E20,Music Department,Chris Ledesma,music editor,true
S20-E21,Music Department,Chris Ledesma,music editor,true
S20-E1,Music Department,Joe Zimmerman,music librarian,false
S20-E2,Music Department,Joe Zimmerman,music librarian,false
S20-E3,Music Department,Joe Zimmerman,music librarian,false
S20-E4,Music Department,Joe Zimmerman,music librarian,false
S20-E5,Music Department,Joe Zimmerman,music librarian,false
S20-E6,Music Department,Joe Zimmerman,music librarian,false
S20-E7,Music Department,Joe Zimmerman,music librarian,false
S20-E8,Music Department,Joe Zimmerman,music librarian,false
S20-E9,Music Department,Joe Zimmerman,music librarian,false
S20-E10,Music Department,Joe Zimmerman,music librarian,false
S20-E11,Music Department,Joe Zimmerman,music librarian,false
S20-E12,Music Department,Joe Zimmerman,music librarian,false
S20-E13,Music Department,Joe Zimmerman,music librarian,false
S20-E14,Music Department,Joe Zimmerman,music librarian,false
S20-E15,Music Department,Joe Zimmerman,music librarian,false
S20-E16,Music Department,Joe Zimmerman,music librarian,false
S20-E17,Music Department,Joe Zimmerman,music librarian,false
S20-E18,Music Department,Joe Zimmerman,music librarian,false
S20-E19,Music Department,Joe Zimmerman,music librarian,false
S20-E20,Music Department,Joe Zimmerman,music librarian,false
S20-E21,Music Department,Joe Zimmerman,music librarian,false
S20-E1,Music Department,Rick Riccio,music mixer,true
S20-E2,Music Department,Rick Riccio,music mixer,true
S20-E3,Music Department,Rick Riccio,music mixer,true
S20-E4,Music Department,Rick Riccio,music mixer,true
S20-E5,Music Department,Rick Riccio,music mixer,true
S20-E6,Music Department,Rick Riccio,music mixer,true
S20-E7,Music Department,Rick Riccio,music mixer,true
S20-E8,Music Department,Rick Riccio,music mixer,true
S20-E9,Music Department,Rick Riccio,music mixer,true
S20-E10,Music Department,Rick Riccio,music mixer,true
S20-E11,Music Department,Rick Riccio,music mixer,true
S20-E12,Music Department,Rick Riccio,music mixer,true
S20-E13,Music Department,Rick Riccio,music mixer,true
S20-E14,Music Department,Rick Riccio,music mixer,true
S20-E15,Music Department,Rick Riccio,music mixer,true
S20-E16,Music Department,Rick Riccio,music mixer,true
S20-E17,Music Department,Rick Riccio,music mixer,true
S20-E18,Music Department,Rick Riccio,music mixer,true
S20-E19,Music Department,Rick Riccio,music mixer,true
S20-E20,Music Department,Rick Riccio,music mixer,true
S20-E21,Music Department,Rick Riccio,music mixer,true
S20-E1,Music Department,Steven L. Smith,music preparation,false
S20-E2,Music Department,Steven L. Smith,music preparation,false
S20-E3,Music Department,Steven L. Smith,music preparation,false
S20-E4,Music Department,Steven L. Smith,music preparation,false
S20-E5,Music Department,Steven L. Smith,music preparation,false
S20-E6,Music Department,Steven L. Smith,music preparation,false
S20-E7,Music Department,Steven L. Smith,music preparation,false
S20-E8,Music Department,Steven L. Smith,music preparation,false
S20-E9,Music Department,Steven L. Smith,music preparation,false
S20-E10,Music Department,Steven L. Smith,music preparation,false
S20-E11,Music Department,Steven L. Smith,music preparation,false
S20-E12,Music Department,Steven L. Smith,music preparation,false
S20-E13,Music Department,Steven L. Smith,music preparation,false
S20-E14,Music Department,Steven L. Smith,music preparation,false
S20-E15,Music Department,Steven L. Smith,music preparation,false
S20-E16,Music Department,Steven L. Smith,music preparation,false
S20-E17,Music Department,Steven L. Smith,music preparation,false
S20-E18,Music Department,Steven L. Smith,music preparation,false
S20-E19,Music Department,Steven L. Smith,music preparation,false
S20-E20,Music Department,Steven L. Smith,music preparation,false
S20-E21,Music Department,Steven L. Smith,music preparation,false
S20-E1,Music Department,Victor Pesavento,music preparation,false
S20-E2,Music Department,Victor Pesavento,music preparation,false
S20-E3,Music Department,Victor Pesavento,music preparation,false
S20-E4,Music Department,Victor Pesavento,music preparation,false
S20-E5,Music Department,Victor Pesavento,music preparation,false
S20-E6,Music Department,Victor Pesavento,music preparation,false
S20-E7,Music Department,Victor Pesavento,music preparation,false
S20-E8,Music Department,Victor Pesavento,music preparation,false
S20-E9,Music Department,Victor Pesavento,music preparation,false
S20-E10,Music Department,Victor Pesavento,music preparation,false
S20-E11,Music Department,Victor Pesavento,music preparation,false
S20-E12,Music Department,Victor Pesavento,music preparation,false
S20-E13,Music Department,Victor Pesavento,music preparation,false
S20-E14,Music Department,Victor Pesavento,music preparation,false
S20-E15,Music Department,Victor Pesavento,music preparation,false
S20-E16,Music Department,Victor Pesavento,music preparation,false
S20-E17,Music Department,Victor Pesavento,music preparation,false
S20-E18,Music Department,Victor Pesavento,music preparation,false
S20-E19,Music Department,Victor Pesavento,music preparation,false
S20-E20,Music Department,Victor Pesavento,music preparation,false
S20-E21,Music Department,Victor Pesavento,music preparation,false
S20-E5,Music Department,Rick Riccio,music scoring mixer,true
S20-E1,Music Department,Tom Boyd,oboe soloist,false
S20-E2,Music Department,Tom Boyd,oboe soloist,false
S20-E3,Music Department,Tom Boyd,oboe soloist,false
S20-E4,Music Department,Tom Boyd,oboe soloist,false
S20-E5,Music Department,Tom Boyd,oboe soloist,false
S20-E6,Music Department,Tom Boyd,oboe soloist,false
S20-E7,Music Department,Tom Boyd,oboe soloist,false
S20-E8,Music Department,Tom Boyd,oboe soloist,false
S20-E9,Music Department,Tom Boyd,oboe soloist,false
S20-E10,Music Department,Tom Boyd,oboe soloist,false
S20-E11,Music Department,Tom Boyd,oboe soloist,false
S20-E12,Music Department,Tom Boyd,oboe soloist,false
S20-E13,Music Department,Tom Boyd,oboe soloist,false
S20-E14,Music Department,Tom Boyd,oboe soloist,false
S20-E15,Music Department,Tom Boyd,oboe soloist,false
S20-E16,Music Department,Tom Boyd,oboe soloist,false
S20-E17,Music Department,Tom Boyd,oboe soloist,false
S20-E18,Music Department,Tom Boyd,oboe soloist,false
S20-E19,Music Department,Tom Boyd,oboe soloist,false
S20-E20,Music Department,Tom Boyd,oboe soloist,false
S20-E21,Music Department,Tom Boyd,oboe soloist,false
S20-E18,Music Department,Alf Clausen,orchestrator,true
S20-E19,Music Department,Alf Clausen,orchestrator,true
S20-E1,Music Department,Alf Clausen,orchestrator,false
S20-E2,Music Department,Alf Clausen,orchestrator,false
S20-E3,Music Department,Alf Clausen,orchestrator,false
S20-E4,Music Department,Alf Clausen,orchestrator,false
S20-E5,Music Department,Alf Clausen,orchestrator,false
S20-E8,Music Department,Alf Clausen,orchestrator,false
S20-E1,Music Department,Dell Hake,orchestrator,false
S20-E2,Music Department,Dell Hake,orchestrator,false
S20-E3,Music Department,Dell Hake,orchestrator,false
S20-E4,Music Department,Dell Hake,orchestrator,false
S20-E5,Music Department,Dell Hake,orchestrator,false
S20-E6,Music Department,Dell Hake,orchestrator,false
S20-E7,Music Department,Dell Hake,orchestrator,false
S20-E8,Music Department,Dell Hake,orchestrator,false
S20-E9,Music Department,Dell Hake,orchestrator,false
S20-E10,Music Department,Dell Hake,orchestrator,false
S20-E11,Music Department,Dell Hake,orchestrator,false
S20-E12,Music Department,Dell Hake,orchestrator,false
S20-E14,Music Department,Dell Hake,orchestrator,false
S20-E17,Music Department,Dell Hake,orchestrator,false
S20-E18,Music Department,Dell Hake,orchestrator,false
S20-E19,Music Department,Dell Hake,orchestrator,false
S20-E20,Music Department,Dell Hake,orchestrator,false
S20-E21,Music Department,Dell Hake,orchestrator,false
S20-E1,Music Department,Scott Clausen,orchestrator,false
S20-E2,Music Department,Scott Clausen,orchestrator,false
S20-E3,Music Department,Scott Clausen,orchestrator,false
S20-E4,Music Department,Scott Clausen,orchestrator,false
S20-E5,Music Department,Scott Clausen,orchestrator,false
S20-E6,Music Department,Scott Clausen,orchestrator,false
S20-E7,Music Department,Scott Clausen,orchestrator,false
S20-E8,Music Department,Scott Clausen,orchestrator,false
S20-E9,Music Department,Scott Clausen,orchestrator,false
S20-E10,Music Department,Scott Clausen,orchestrator,false
S20-E11,Music Department,Scott Clausen,orchestrator,false
S20-E12,Music Department,Scott Clausen,orchestrator,false
S20-E14,Music Department,Scott Clausen,orchestrator,false
S20-E16,Music Department,Scott Clausen,orchestrator,false
S20-E17,Music Department,Scott Clausen,orchestrator,false
S20-E18,Music Department,Scott Clausen,orchestrator,false
S20-E19,Music Department,Scott Clausen,orchestrator,false
S20-E20,Music Department,Scott Clausen,orchestrator,false
S20-E21,Music Department,Scott Clausen,orchestrator,false
S20-E1,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E2,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E3,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E4,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E5,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E6,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E7,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E8,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E9,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E10,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E11,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E12,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E13,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E14,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E15,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E16,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E17,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E18,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E19,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E20,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E21,Produced by,Ian Maxtone-Graham,executive producer,true
S20-E1,Produced by,James L. Brooks,executive producer,true
S20-E2,Produced by,James L. Brooks,executive producer,true
S20-E3,Produced by,James L. Brooks,executive producer,true
S20-E4,Produced by,James L. Brooks,executive producer,true
S20-E5,Produced by,James L. Brooks,executive producer,true
S20-E6,Produced by,James L. Brooks,executive producer,true
S20-E7,Produced by,James L. Brooks,executive producer,true
S20-E8,Produced by,James L. Brooks,executive producer,true
S20-E9,Produced by,James L. Brooks,executive producer,true
S20-E10,Produced by,James L. Brooks,executive producer,true
S20-E11,Produced by,James L. Brooks,executive producer,true
S20-E12,Produced by,James L. Brooks,executive producer,true
S20-E13,Produced by,James L. Brooks,executive producer,true
S20-E14,Produced by,James L. Brooks,executive producer,true
S20-E15,Produced by,James L. Brooks,executive producer,true
S20-E16,Produced by,James L. Brooks,executive producer,true
S20-E17,Produced by,James L. Brooks,executive producer,true
S20-E18,Produced by,James L. Brooks,executive producer,true
S20-E19,Produced by,James L. Brooks,executive producer,true
S20-E20,Produced by,James L. Brooks,executive producer,true
S20-E21,Produced by,James L. Brooks,executive producer,true
S20-E10,Produced by,Jay Fukuto,executive producer,true
S20-E11,Produced by,Jay Fukuto,executive producer,true
S20-E12,Produced by,Jay Fukuto,executive producer,true
S20-E13,Produced by,Jay Fukuto,executive producer,true
S20-E14,Produced by,Jay Fukuto,executive producer,true
S20-E15,Produced by,Jay Fukuto,executive producer,true
S20-E16,Produced by,Jay Fukuto,executive producer,true
S20-E17,Produced by,Jay Fukuto,executive producer,true
S20-E18,Produced by,Jay Fukuto,executive producer,true
S20-E19,Produced by,Jay Fukuto,executive producer,true
S20-E20,Produced by,Jay Fukuto,executive producer,true
S20-E21,Produced by,Jay Fukuto,executive producer,true
S20-E10,Produced by,Kent Rice,executive producer,true
S20-E11,Produced by,Kent Rice,executive producer,true
S20-E12,Produced by,Kent Rice,executive producer,true
S20-E13,Produced by,Kent Rice,executive producer,true
S20-E14,Produced by,Kent Rice,executive producer,true
S20-E15,Produced by,Kent Rice,executive producer,true
S20-E16,Produced by,Kent Rice,executive producer,true
S20-E17,Produced by,Kent Rice,executive producer,true
S20-E18,Produced by,Kent Rice,executive producer,true
S20-E19,Produced by,Kent Rice,executive producer,true
S20-E20,Produced by,Kent Rice,executive producer,true
S20-E21,Produced by,Kent Rice,executive producer,true
S20-E1,Produced by,Matt Groening,executive producer,true
S20-E2,Produced by,Matt Groening,executive producer,true
S20-E3,Produced by,Matt Groening,executive producer,true
S20-E4,Produced by,Matt Groening,executive producer,true
S20-E5,Produced by,Matt Groening,executive producer,true
S20-E6,Produced by,Matt Groening,executive producer,true
S20-E7,Produced by,Matt Groening,executive producer,true
